,Unnamed: 0,location,capital,lat,lon,year,month,new_cases,date,richter
347,347,Armenia,Yerevan,40.1,44.31,2020,12,0,12/1/2020,6
348,348,Armenia,Yerevan,40.1,44.31,2021,1,0,1/1/2021,6
349,349,Armenia,Yerevan,40.1,44.31,2021,2,0,2/1/2021,5
350,350,Armenia,Yerevan,40.1,44.31,2021,3,0,3/1/2021,6
351,351,Armenia,Yerevan,40.1,44.31,2021,4,0,4/1/2021,6
352,352,Armenia,Yerevan,40.1,44.31,2021,5,0,5/1/2021,5
353,353,Armenia,Yerevan,40.1,44.31,2021,6,0,6/1/2021,5
354,354,Armenia,Yerevan,40.1,44.31,2021,7,0,7/1/2021,5
355,355,Armenia,Yerevan,40.1,44.31,2021,8,0,8/1/2021,6
356,356,Armenia,Yerevan,40.1,44.31,2021,9,0,9/1/2021,6
357,357,Armenia,Yerevan,40.1,44.31,2021,10,0,10/1/2021,6
358,358,Armenia,Yerevan,40.1,44.31,2021,11,0,11/1/2021,6
359,359,Armenia,Yerevan,40.1,44.31,2021,12,0,12/1/2021,5
360,360,Armenia,Yerevan,40.1,44.31,2022,1,0,1/1/2022,6
361,361,Armenia,Yerevan,40.1,44.31,2022,2,0,2/1/2022,6
362,362,Armenia,Yerevan,40.1,44.31,2022,3,0,3/1/2022,5
363,363,Armenia,Yerevan,40.1,44.31,2022,4,0,4/1/2022,5
364,364,Armenia,Yerevan,40.1,44.31,2022,5,0,5/1/2022,5
365,365,Armenia,Yerevan,40.1,44.31,2022,6,0,6/1/2022,5
366,366,Armenia,Yerevan,40.1,44.31,2022,7,0,7/1/2022,5
367,367,Armenia,Yerevan,40.1,44.31,2022,8,0,8/1/2022,6
368,368,Armenia,Yerevan,40.1,44.31,2022,9,0,9/1/2022,5
369,369,Armenia,Yerevan,40.1,44.31,2022,10,0,10/1/2022,5
370,370,Armenia,Yerevan,40.1,44.31,2022,11,0,11/1/2022,5
371,371,Armenia,Yerevan,40.1,44.31,2022,12,0,12/1/2022,5
372,372,Armenia,Yerevan,40.1,44.31,2023,1,0,1/1/2023,3
373,373,Armenia,Yerevan,40.1,44.31,2023,2,0,2/1/2023,4
374,374,Armenia,Yerevan,40.1,44.31,2023,3,0,3/1/2023,0
375,375,Armenia,Yerevan,40.1,44.31,2023,4,0,4/1/2023,0
376,376,Armenia,Yerevan,40.1,44.31,2023,5,0,5/1/2023,0
377,377,Armenia,Yerevan,40.1,44.31,2023,6,0,6/1/2023,0
378,378,Armenia,Yerevan,40.1,44.31,2023,7,0,7/1/2023,0
379,379,Armenia,Yerevan,40.1,44.31,2023,8,0,8/1/2023,4
380,380,Armenia,Yerevan,40.1,44.31,2023,9,0,9/1/2023,3
381,381,Armenia,Yerevan,40.1,44.31,2023,10,0,10/1/2023,0
382,382,Armenia,Yerevan,40.1,44.31,2023,11,0,11/1/2023,0
383,383,Armenia,Yerevan,40.1,44.31,2023,12,0,12/1/2023,0
384,384,Aruba,Oranjestad,12.32,-70.02,2020,1,0,1/1/2020,4
385,385,Aruba,Oranjestad,12.32,-70.02,2020,2,0,2/1/2020,4
386,386,Aruba,Oranjestad,12.32,-70.02,2020,3,0,3/1/2020,4
387,387,Aruba,Oranjestad,12.32,-70.02,2020,4,0,4/1/2020,4
388,388,Aruba,Oranjestad,12.32,-70.02,2020,5,0,5/1/2020,4
389,389,Aruba,Oranjestad,12.32,-70.02,2020,6,0,6/1/2020,4
390,390,Aruba,Oranjestad,12.32,-70.02,2020,7,0,7/1/2020,4
391,391,Aruba,Oranjestad,12.32,-70.02,2020,8,0,8/1/2020,5
392,392,Aruba,Oranjestad,12.32,-70.02,2020,9,0,9/1/2020,5
393,393,Aruba,Oranjestad,12.32,-70.02,2020,10,0,10/1/2020,4
394,394,Aruba,Oranjestad,12.32,-70.02,2020,11,0,11/1/2020,4
395,395,Aruba,Oranjestad,12.32,-70.02,2020,12,0,12/1/2020,4
396,396,Aruba,Oranjestad,12.32,-70.02,2021,1,0,1/1/2021,5
397,397,Aruba,Oranjestad,12.32,-70.02,2021,2,0,2/1/2021,4
398,398,Aruba,Oranjestad,12.32,-70.02,2021,3,0,3/1/2021,5
399,399,Aruba,Oranjestad,12.32,-70.02,2021,4,0,4/1/2021,4
400,400,Aruba,Oranjestad,12.32,-70.02,2021,5,0,5/1/2021,4
401,401,Aruba,Oranjestad,12.32,-70.02,2021,6,0,6/1/2021,4
402,402,Aruba,Oranjestad,12.32,-70.02,2021,7,0,7/1/2021,4
403,403,Aruba,Oranjestad,12.32,-70.02,2021,8,0,8/1/2021,5
404,404,Aruba,Oranjestad,12.32,-70.02,2021,9,0,9/1/2021,4
405,405,Aruba,Oranjestad,12.32,-70.02,2021,10,0,10/1/2021,4
406,406,Aruba,Oranjestad,12.32,-70.02,2021,11,0,11/1/2021,4
407,407,Aruba,Oranjestad,12.32,-70.02,2021,12,0,12/1/2021,5
408,408,Aruba,Oranjestad,12.32,-70.02,2022,1,0,1/1/2022,5
409,409,Aruba,Oranjestad,12.32,-70.02,2022,2,0,2/1/2022,4
410,410,Aruba,Oranjestad,12.32,-70.02,2022,3,0,3/1/2022,5
411,411,Aruba,Oranjestad,12.32,-70.02,2022,4,0,4/1/2022,5
412,412,Aruba,Oranjestad,12.32,-70.02,2022,5,0,5/1/2022,5
413,413,Aruba,Oranjestad,12.32,-70.02,2022,6,0,6/1/2022,5
414,414,Aruba,Oranjestad,12.32,-70.02,2022,7,0,7/1/2022,5
415,415,Aruba,Oranjestad,12.32,-70.02,2022,8,0,8/1/2022,5
416,416,Aruba,Oranjestad,12.32,-70.02,2022,9,0,9/1/2022,4
417,417,Aruba,Oranjestad,12.32,-70.02,2022,10,0,10/1/2022,5
418,418,Aruba,Oranjestad,12.32,-70.02,2022,11,0,11/1/2022,5
419,419,Aruba,Oranjestad,12.32,-70.02,2022,12,0,12/1/2022,4
420,420,Aruba,Oranjestad,12.32,-70.02,2023,1,0,1/1/2023,3
421,421,Aruba,Oranjestad,12.32,-70.02,2023,2,0,2/1/2023,0
422,422,Aruba,Oranjestad,12.32,-70.02,2023,3,0,3/1/2023,0
423,423,Aruba,Oranjestad,12.32,-70.02,2023,4,0,4/1/2023,0
424,424,Aruba,Oranjestad,12.32,-70.02,2023,5,0,5/1/2023,4
425,425,Aruba,Oranjestad,12.32,-70.02,2023,6,0,6/1/2023,0
426,426,Aruba,Oranjestad,12.32,-70.02,2023,7,0,7/1/2023,0
427,427,Aruba,Oranjestad,12.32,-70.02,2023,8,0,8/1/2023,0
428,428,Aruba,Oranjestad,12.32,-70.02,2023,9,0,9/1/2023,3
429,429,Aruba,Oranjestad,12.32,-70.02,2023,10,0,10/1/2023,0
430,430,Aruba,Oranjestad,12.32,-70.02,2023,11,0,11/1/2023,0
431,431,Aruba,Oranjestad,12.32,-70.02,2023,12,0,12/1/2023,3
432,432,Australia,Canberra,-35.15,149.08,2020,1,0,1/1/2020,5
433,433,Australia,Canberra,-35.15,149.08,2020,2,0,2/1/2020,4
434,434,Australia,Canberra,-35.15,149.08,2020,3,0,3/1/2020,5
435,435,Australia,Canberra,-35.15,149.08,2020,4,0,4/1/2020,5
436,436,Australia,Canberra,-35.15,149.08,2020,5,0,5/1/2020,5
437,437,Australia,Canberra,-35.15,149.08,2020,6,0,6/1/2020,5
438,438,Australia,Canberra,-35.15,149.08,2020,7,0,7/1/2020,5
439,439,Australia,Canberra,-35.15,149.08,2020,8,0,8/1/2020,5
440,440,Australia,Canberra,-35.15,149.08,2020,9,0,9/1/2020,5
441,441,Australia,Canberra,-35.15,149.08,2020,10,0,10/1/2020,4
442,442,Australia,Canberra,-35.15,149.08,2020,11,0,11/1/2020,5
443,443,Australia,Canberra,-35.15,149.08,2020,12,0,12/1/2020,4
444,444,Australia,Canberra,-35.15,149.08,2021,1,0,1/1/2021,5
445,445,Australia,Canberra,-35.15,149.08,2021,2,0,2/1/2021,5
446,446,Australia,Canberra,-35.15,149.08,2021,3,0,3/1/2021,5
447,447,Australia,Canberra,-35.15,149.08,2021,4,0,4/1/2021,5
448,448,Australia,Canberra,-35.15,149.08,2021,5,0,5/1/2021,5
449,449,Australia,Canberra,-35.15,149.08,2021,6,0,6/1/2021,5
450,450,Australia,Canberra,-35.15,149.08,2021,7,0,7/1/2021,6
451,451,Australia,Canberra,-35.15,149.08,2021,8,0,8/1/2021,6
452,452,Australia,Canberra,-35.15,149.08,2021,9,0,9/1/2021,6
453,453,Australia,Canberra,-35.15,149.08,2021,10,0,10/1/2021,6
454,454,Australia,Canberra,-35.15,149.08,2021,11,0,11/1/2021,6
455,455,Australia,Canberra,-35.15,149.08,2021,12,0,12/1/2021,7
456,456,Australia,Canberra,-35.15,149.08,2022,1,0,1/1/2022,8
457,457,Australia,Canberra,-35.15,149.08,2022,2,0,2/1/2022,7
458,458,Australia,Canberra,-35.15,149.08,2022,3,0,3/1/2022,8
459,459,Australia,Canberra,-35.15,149.08,2022,4,0,4/1/2022,8
460,460,Australia,Canberra,-35.15,149.08,2022,5,0,5/1/2022,8
461,461,Australia,Canberra,-35.15,149.08,2022,6,0,6/1/2022,7
462,462,Australia,Canberra,-35.15,149.08,2022,7,0,7/1/2022,8
463,463,Australia,Canberra,-35.15,149.08,2022,8,0,8/1/2022,7
464,464,Australia,Canberra,-35.15,149.08,2022,9,0,9/1/2022,7
465,465,Australia,Canberra,-35.15,149.08,2022,10,0,10/1/2022,7
466,466,Australia,Canberra,-35.15,149.08,2022,11,0,11/1/2022,7
467,467,Australia,Canberra,-35.15,149.08,2022,12,0,12/1/2022,7
468,468,Australia,Canberra,-35.15,149.08,2023,1,0,1/1/2023,6
469,469,Australia,Canberra,-35.15,149.08,2023,2,0,2/1/2023,6
470,470,Australia,Canberra,-35.15,149.08,2023,3,0,3/1/2023,5
471,471,Australia,Canberra,-35.15,149.08,2023,4,0,4/1/2023,5
472,472,Australia,Canberra,-35.15,149.08,2023,5,0,5/1/2023,6
473,473,Australia,Canberra,-35.15,149.08,2023,6,0,6/1/2023,6
474,474,Australia,Canberra,-35.15,149.08,2023,7,0,7/1/2023,0
475,475,Australia,Canberra,-35.15,149.08,2023,8,0,8/1/2023,5
476,476,Australia,Canberra,-35.15,149.08,2023,9,0,9/1/2023,6
477,477,Australia,Canberra,-35.15,149.08,2023,10,0,10/1/2023,5
478,478,Australia,Canberra,-35.15,149.08,2023,11,0,11/1/2023,5
479,479,Australia,Canberra,-35.15,149.08,2023,12,0,12/1/2023,6
480,480,Austria,Vienna,48.12,16.22,2020,1,0,1/1/2020,6
481,481,Austria,Vienna,48.12,16.22,2020,2,0,2/1/2020,6
482,482,Austria,Vienna,48.12,16.22,2020,3,0,3/1/2020,6
483,483,Austria,Vienna,48.12,16.22,2020,4,0,4/1/2020,6
484,484,Austria,Vienna,48.12,16.22,2020,5,0,5/1/2020,6
485,485,Austria,Vienna,48.12,16.22,2020,6,0,6/1/2020,6
486,486,Austria,Vienna,48.12,16.22,2020,7,0,7/1/2020,6
487,487,Austria,Vienna,48.12,16.22,2020,8,0,8/1/2020,6
488,488,Austria,Vienna,48.12,16.22,2020,9,0,9/1/2020,6
489,489,Austria,Vienna,48.12,16.22,2020,10,0,10/1/2020,6
490,490,Austria,Vienna,48.12,16.22,2020,11,0,11/1/2020,7
491,491,Austria,Vienna,48.12,16.22,2020,12,0,12/1/2020,6
492,492,Austria,Vienna,48.12,16.22,2021,1,0,1/1/2021,6
493,493,Austria,Vienna,48.12,16.22,2021,2,0,2/1/2021,6
494,494,Austria,Vienna,48.12,16.22,2021,3,0,3/1/2021,6
495,495,Austria,Vienna,48.12,16.22,2021,4,0,4/1/2021,6
496,496,Austria,Vienna,48.12,16.22,2021,5,0,5/1/2021,6
497,497,Austria,Vienna,48.12,16.22,2021,6,0,6/1/2021,6
498,498,Austria,Vienna,48.12,16.22,2021,7,0,7/1/2021,6
499,499,Austria,Vienna,48.12,16.22,2021,8,0,8/1/2021,6
500,500,Austria,Vienna,48.12,16.22,2021,9,0,9/1/2021,6
501,501,Austria,Vienna,48.12,16.22,2021,10,0,10/1/2021,6
502,502,Austria,Vienna,48.12,16.22,2021,11,0,11/1/2021,7
503,503,Austria,Vienna,48.12,16.22,2021,12,0,12/1/2021,6
504,504,Austria,Vienna,48.12,16.22,2022,1,0,1/1/2022,7
505,505,Austria,Vienna,48.12,16.22,2022,2,0,2/1/2022,7
506,506,Austria,Vienna,48.12,16.22,2022,3,0,3/1/2022,7
507,507,Austria,Vienna,48.12,16.22,2022,4,0,4/1/2022,7
508,508,Austria,Vienna,48.12,16.22,2022,5,0,5/1/2022,7
509,509,Austria,Vienna,48.12,16.22,2022,6,0,6/1/2022,7
510,510,Austria,Vienna,48.12,16.22,2022,7,0,7/1/2022,7
511,511,Austria,Vienna,48.12,16.22,2022,8,0,8/1/2022,7
512,512,Austria,Vienna,48.12,16.22,2022,9,0,9/1/2022,7
513,513,Austria,Vienna,48.12,16.22,2022,10,0,10/1/2022,7
514,514,Austria,Vienna,48.12,16.22,2022,11,0,11/1/2022,7
515,515,Austria,Vienna,48.12,16.22,2022,12,0,12/1/2022,7
516,516,Austria,Vienna,48.12,16.22,2023,1,0,1/1/2023,6
517,517,Austria,Vienna,48.12,16.22,2023,2,0,2/1/2023,6
518,518,Austria,Vienna,48.12,16.22,2023,3,0,3/1/2023,6
519,519,Austria,Vienna,48.12,16.22,2023,4,0,4/1/2023,6
520,520,Austria,Vienna,48.12,16.22,2023,5,0,5/1/2023,5
521,521,Austria,Vienna,48.12,16.22,2023,6,0,6/1/2023,5
522,522,Austria,Vienna,48.12,16.22,2023,7,0,7/1/2023,5
523,523,Austria,Vienna,48.12,16.22,2023,8,0,8/1/2023,5
524,524,Austria,Vienna,48.12,16.22,2023,9,0,9/1/2023,5
525,525,Austria,Vienna,48.12,16.22,2023,10,0,10/1/2023,5
526,526,Austria,Vienna,48.12,16.22,2023,11,0,11/1/2023,6
527,527,Austria,Vienna,48.12,16.22,2023,12,0,12/1/2023,6
528,528,Azerbaijan,Baku,40.29,49.56,2020,1,0,1/1/2020,5
529,529,Azerbaijan,Baku,40.29,49.56,2020,2,0,2/1/2020,5
530,530,Azerbaijan,Baku,40.29,49.56,2020,3,0,3/1/2020,5
531,531,Azerbaijan,Baku,40.29,49.56,2020,4,0,4/1/2020,5
532,532,Azerbaijan,Baku,40.29,49.56,2020,5,0,5/1/2020,5
533,533,Azerbaijan,Baku,40.29,49.56,2020,6,0,6/1/2020,6
534,534,Azerbaijan,Baku,40.29,49.56,2020,7,0,7/1/2020,6
535,535,Azerbaijan,Baku,40.29,49.56,2020,8,0,8/1/2020,6
536,536,Azerbaijan,Baku,40.29,49.56,2020,9,0,9/1/2020,5
537,537,Azerbaijan,Baku,40.29,49.56,2020,10,0,10/1/2020,6
538,538,Azerbaijan,Baku,40.29,49.56,2020,11,0,11/1/2020,6
539,539,Azerbaijan,Baku,40.29,49.56,2020,12,0,12/1/2020,6
540,540,Azerbaijan,Baku,40.29,49.56,2021,1,0,1/1/2021,6
541,541,Azerbaijan,Baku,40.29,49.56,2021,2,0,2/1/2021,6
542,542,Azerbaijan,Baku,40.29,49.56,2021,3,0,3/1/2021,6
543,543,Azerbaijan,Baku,40.29,49.56,2021,4,0,4/1/2021,6
544,544,Azerbaijan,Baku,40.29,49.56,2021,5,0,5/1/2021,6
545,545,Azerbaijan,Baku,40.29,49.56,2021,6,0,6/1/2021,6
546,546,Azerbaijan,Baku,40.29,49.56,2021,7,0,7/1/2021,6
547,547,Azerbaijan,Baku,40.29,49.56,2021,8,0,8/1/2021,6
548,548,Azerbaijan,Baku,40.29,49.56,2021,9,0,9/1/2021,6
549,549,Azerbaijan,Baku,40.29,49.56,2021,10,0,10/1/2021,6
550,550,Azerbaijan,Baku,40.29,49.56,2021,11,0,11/1/2021,6
551,551,Azerbaijan,Baku,40.29,49.56,2021,12,0,12/1/2021,6
552,552,Azerbaijan,Baku,40.29,49.56,2022,1,0,1/1/2022,6
553,553,Azerbaijan,Baku,40.29,49.56,2022,2,0,2/1/2022,6
554,554,Azerbaijan,Baku,40.29,49.56,2022,3,0,3/1/2022,5
555,555,Azerbaijan,Baku,40.29,49.56,2022,4,0,4/1/2022,5
556,556,Azerbaijan,Baku,40.29,49.56,2022,5,0,5/1/2022,5
557,557,Azerbaijan,Baku,40.29,49.56,2022,6,0,6/1/2022,6
558,558,Azerbaijan,Baku,40.29,49.56,2022,7,0,7/1/2022,6
559,559,Azerbaijan,Baku,40.29,49.56,2022,8,0,8/1/2022,6
560,560,Azerbaijan,Baku,40.29,49.56,2022,9,0,9/1/2022,6
561,561,Azerbaijan,Baku,40.29,49.56,2022,10,0,10/1/2022,6
562,562,Azerbaijan,Baku,40.29,49.56,2022,11,0,11/1/2022,5
563,563,Azerbaijan,Baku,40.29,49.56,2022,12,0,12/1/2022,5
564,564,Azerbaijan,Baku,40.29,49.56,2023,1,0,1/1/2023,4
565,565,Azerbaijan,Baku,40.29,49.56,2023,2,0,2/1/2023,4
566,566,Azerbaijan,Baku,40.29,49.56,2023,3,0,3/1/2023,3
567,567,Azerbaijan,Baku,40.29,49.56,2023,4,0,4/1/2023,3
568,568,Azerbaijan,Baku,40.29,49.56,2023,5,0,5/1/2023,3
569,569,Azerbaijan,Baku,40.29,49.56,2023,6,0,6/1/2023,4
570,570,Azerbaijan,Baku,40.29,49.56,2023,7,0,7/1/2023,4
571,571,Azerbaijan,Baku,40.29,49.56,2023,8,0,8/1/2023,4
572,572,Azerbaijan,Baku,40.29,49.56,2023,9,0,9/1/2023,3
573,573,Azerbaijan,Baku,40.29,49.56,2023,10,0,10/1/2023,3
574,574,Azerbaijan,Baku,40.29,49.56,2023,11,0,11/1/2023,3
575,575,Azerbaijan,Baku,40.29,49.56,2023,12,0,12/1/2023,3
576,576,Bahamas,Nassau,25.05,-77.2,2020,1,0,1/1/2020,3
577,577,Bahamas,Nassau,25.05,-77.2,2020,2,0,2/1/2020,4
578,578,Bahamas,Nassau,25.05,-77.2,2020,3,0,3/1/2020,4
579,579,Bahamas,Nassau,25.05,-77.2,2020,4,0,4/1/2020,4
580,580,Bahamas,Nassau,25.05,-77.2,2020,5,0,5/1/2020,4
581,581,Bahamas,Nassau,25.05,-77.2,2020,6,0,6/1/2020,4
582,582,Bahamas,Nassau,25.05,-77.2,2020,7,0,7/1/2020,4
583,583,Bahamas,Nassau,25.05,-77.2,2020,8,0,8/1/2020,5
584,584,Bahamas,Nassau,25.05,-77.2,2020,9,0,9/1/2020,5
585,585,Bahamas,Nassau,25.05,-77.2,2020,10,0,10/1/2020,5
586,586,Bahamas,Nassau,25.05,-77.2,2020,11,0,11/1/2020,4
587,587,Bahamas,Nassau,25.05,-77.2,2020,12,0,12/1/2020,4
588,588,Bahamas,Nassau,25.05,-77.2,2021,1,0,1/1/2021,4
589,589,Bahamas,Nassau,25.05,-77.2,2021,2,0,2/1/2021,4
590,590,Bahamas,Nassau,25.05,-77.2,2021,3,0,3/1/2021,4
591,591,Bahamas,Nassau,25.05,-77.2,2021,4,0,4/1/2021,5
592,592,Bahamas,Nassau,25.05,-77.2,2021,5,0,5/1/2021,5
593,593,Bahamas,Nassau,25.05,-77.2,2021,6,0,6/1/2021,5
594,594,Bahamas,Nassau,25.05,-77.2,2021,7,0,7/1/2021,5
595,595,Bahamas,Nassau,25.05,-77.2,2021,8,0,8/1/2021,5
596,596,Bahamas,Nassau,25.05,-77.2,2021,9,0,9/1/2021,5
597,597,Bahamas,Nassau,25.05,-77.2,2021,10,0,10/1/2021,5
598,598,Bahamas,Nassau,25.05,-77.2,2021,11,0,11/1/2021,4
599,599,Bahamas,Nassau,25.05,-77.2,2021,12,0,12/1/2021,5
600,600,Bahamas,Nassau,25.05,-77.2,2022,1,0,1/1/2022,5
601,601,Bahamas,Nassau,25.05,-77.2,2022,2,0,2/1/2022,5
602,602,Bahamas,Nassau,25.05,-77.2,2022,3,0,3/1/2022,4
603,603,Bahamas,Nassau,25.05,-77.2,2022,4,0,4/1/2022,4
604,604,Bahamas,Nassau,25.05,-77.2,2022,5,0,5/1/2022,5
605,605,Bahamas,Nassau,25.05,-77.2,2022,6,0,6/1/2022,5
606,606,Bahamas,Nassau,25.05,-77.2,2022,7,0,7/1/2022,4
607,607,Bahamas,Nassau,25.05,-77.2,2022,8,0,8/1/2022,4
608,608,Bahamas,Nassau,25.05,-77.2,2022,9,0,9/1/2022,5
609,609,Bahamas,Nassau,25.05,-77.2,2022,10,0,10/1/2022,4
610,610,Bahamas,Nassau,25.05,-77.2,2022,11,0,11/1/2022,4
611,611,Bahamas,Nassau,25.05,-77.2,2022,12,0,12/1/2022,4
612,612,Bahamas,Nassau,25.05,-77.2,2023,1,0,1/1/2023,0
613,613,Bahamas,Nassau,25.05,-77.2,2023,2,0,2/1/2023,0
614,614,Bahamas,Nassau,25.05,-77.2,2023,3,0,3/1/2023,0
615,615,Bahamas,Nassau,25.05,-77.2,2023,4,0,4/1/2023,0
616,616,Bahamas,Nassau,25.05,-77.2,2023,5,0,5/1/2023,0
617,617,Bahamas,Nassau,25.05,-77.2,2023,6,0,6/1/2023,0
618,618,Bahamas,Nassau,25.05,-77.2,2023,7,0,7/1/2023,0
619,619,Bahamas,Nassau,25.05,-77.2,2023,8,0,8/1/2023,0
620,620,Bahamas,Nassau,25.05,-77.2,2023,9,0,9/1/2023,0
621,621,Bahamas,Nassau,25.05,-77.2,2023,10,0,10/1/2023,0
622,622,Bahamas,Nassau,25.05,-77.2,2023,11,0,11/1/2023,0
623,623,Bahamas,Nassau,25.05,-77.2,2023,12,0,12/1/2023,0
624,624,Bahrain,Manama,26.1,50.3,2020,1,0,1/1/2020,5
625,625,Bahrain,Manama,26.1,50.3,2020,2,0,2/1/2020,5
626,626,Bahrain,Manama,26.1,50.3,2020,3,0,3/1/2020,5
627,627,Bahrain,Manama,26.1,50.3,2020,4,0,4/1/2020,5
628,628,Bahrain,Manama,26.1,50.3,2020,5,0,5/1/2020,5
629,629,Bahrain,Manama,26.1,50.3,2020,6,0,6/1/2020,6
630,630,Bahrain,Manama,26.1,50.3,2020,7,0,7/1/2020,6
631,631,Bahrain,Manama,26.1,50.3,2020,8,0,8/1/2020,6
632,632,Bahrain,Manama,26.1,50.3,2020,9,0,9/1/2020,6
633,633,Bahrain,Manama,26.1,50.3,2020,10,0,10/1/2020,5
634,634,Bahrain,Manama,26.1,50.3,2020,11,0,11/1/2020,5
635,635,Bahrain,Manama,26.1,50.3,2020,12,0,12/1/2020,5
636,636,Bahrain,Manama,26.1,50.3,2021,1,0,1/1/2021,6
637,637,Bahrain,Manama,26.1,50.3,2021,2,0,2/1/2021,6
638,638,Bahrain,Manama,26.1,50.3,2021,3,0,3/1/2021,6
639,639,Bahrain,Manama,26.1,50.3,2021,4,0,4/1/2021,6
640,640,Bahrain,Manama,26.1,50.3,2021,5,0,5/1/2021,6
641,641,Bahrain,Manama,26.1,50.3,2021,6,0,6/1/2021,6
642,642,Bahrain,Manama,26.1,50.3,2021,7,0,7/1/2021,5
643,643,Bahrain,Manama,26.1,50.3,2021,8,0,8/1/2021,5
644,644,Bahrain,Manama,26.1,50.3,2021,9,0,9/1/2021,5
645,645,Bahrain,Manama,26.1,50.3,2021,10,0,10/1/2021,5
646,646,Bahrain,Manama,26.1,50.3,2021,11,0,11/1/2021,5
647,647,Bahrain,Manama,26.1,50.3,2021,12,0,12/1/2021,6
648,648,Bahrain,Manama,26.1,50.3,2022,1,0,1/1/2022,6
649,649,Bahrain,Manama,26.1,50.3,2022,2,0,2/1/2022,6
650,650,Bahrain,Manama,26.1,50.3,2022,3,0,3/1/2022,6
651,651,Bahrain,Manama,26.1,50.3,2022,4,0,4/1/2022,6
652,652,Bahrain,Manama,26.1,50.3,2022,5,0,5/1/2022,6
653,653,Bahrain,Manama,26.1,50.3,2022,6,0,6/1/2022,6
654,654,Bahrain,Manama,26.1,50.3,2022,7,0,7/1/2022,6
655,655,Bahrain,Manama,26.1,50.3,2022,8,0,8/1/2022,6
656,656,Bahrain,Manama,26.1,50.3,2022,9,0,9/1/2022,6
657,657,Bahrain,Manama,26.1,50.3,2022,10,0,10/1/2022,6
658,658,Bahrain,Manama,26.1,50.3,2022,11,0,11/1/2022,6
659,659,Bahrain,Manama,26.1,50.3,2022,12,0,12/1/2022,6
660,660,Bahrain,Manama,26.1,50.3,2023,1,0,1/1/2023,5
661,661,Bahrain,Manama,26.1,50.3,2023,2,0,2/1/2023,5
662,662,Bahrain,Manama,26.1,50.3,2023,3,0,3/1/2023,4
663,663,Bahrain,Manama,26.1,50.3,2023,4,0,4/1/2023,4
664,664,Bahrain,Manama,26.1,50.3,2023,5,0,5/1/2023,4
665,665,Bahrain,Manama,26.1,50.3,2023,6,0,6/1/2023,3
666,666,Bahrain,Manama,26.1,50.3,2023,7,0,7/1/2023,3
667,667,Bahrain,Manama,26.1,50.3,2023,8,0,8/1/2023,3
668,668,Bahrain,Manama,26.1,50.3,2023,9,0,9/1/2023,3
669,669,Bahrain,Manama,26.1,50.3,2023,10,0,10/1/2023,3
670,670,Bahrain,Manama,26.1,50.3,2023,11,0,11/1/2023,3
671,671,Bahrain,Manama,26.1,50.3,2023,12,0,12/1/2023,3
672,672,Bangladesh,Dhaka,23.43,90.26,2020,1,0,1/1/2020,6
673,673,Bangladesh,Dhaka,23.43,90.26,2020,2,0,2/1/2020,6
674,674,Bangladesh,Dhaka,23.43,90.26,2020,3,0,3/1/2020,6
675,675,Bangladesh,Dhaka,23.43,90.26,2020,4,0,4/1/2020,6
676,676,Bangladesh,Dhaka,23.43,90.26,2020,5,0,5/1/2020,6
677,677,Bangladesh,Dhaka,23.43,90.26,2020,6,0,6/1/2020,6
678,678,Bangladesh,Dhaka,23.43,90.26,2020,7,0,7/1/2020,6
679,679,Bangladesh,Dhaka,23.43,90.26,2020,8,0,8/1/2020,6
680,680,Bangladesh,Dhaka,23.43,90.26,2020,9,0,9/1/2020,6
681,681,Bangladesh,Dhaka,23.43,90.26,2020,10,0,10/1/2020,6
682,682,Bangladesh,Dhaka,23.43,90.26,2020,11,0,11/1/2020,6
683,683,Bangladesh,Dhaka,23.43,90.26,2020,12,0,12/1/2020,6
684,684,Bangladesh,Dhaka,23.43,90.26,2021,1,0,1/1/2021,6
685,685,Bangladesh,Dhaka,23.43,90.26,2021,2,0,2/1/2021,6
686,686,Bangladesh,Dhaka,23.43,90.26,2021,3,0,3/1/2021,6
687,687,Bangladesh,Dhaka,23.43,90.26,2021,4,0,4/1/2021,7
688,688,Bangladesh,Dhaka,23.43,90.26,2021,5,0,5/1/2021,6
689,689,Bangladesh,Dhaka,23.43,90.26,2021,6,0,6/1/2021,7
690,690,Bangladesh,Dhaka,23.43,90.26,2021,7,0,7/1/2021,7
691,691,Bangladesh,Dhaka,23.43,90.26,2021,8,0,8/1/2021,7
692,692,Bangladesh,Dhaka,23.43,90.26,2021,9,0,9/1/2021,6
693,693,Bangladesh,Dhaka,23.43,90.26,2021,10,0,10/1/2021,6
694,694,Bangladesh,Dhaka,23.43,90.26,2021,11,0,11/1/2021,6
695,695,Bangladesh,Dhaka,23.43,90.26,2021,12,0,12/1/2021,6
696,696,Bangladesh,Dhaka,23.43,90.26,2022,1,0,1/1/2022,7
697,697,Bangladesh,Dhaka,23.43,90.26,2022,2,0,2/1/2022,6
698,698,Bangladesh,Dhaka,23.43,90.26,2022,3,0,3/1/2022,6
699,699,Bangladesh,Dhaka,23.43,90.26,2022,4,0,4/1/2022,6
700,700,Bangladesh,Dhaka,23.43,90.26,2022,5,0,5/1/2022,6
701,701,Bangladesh,Dhaka,23.43,90.26,2022,6,0,6/1/2022,6
702,702,Bangladesh,Dhaka,23.43,90.26,2022,7,0,7/1/2022,6
